ObjectClass,Name,whenCreated,whenChanged,DistinguishedName
"top, attributeSchema",ms-WMI-Parm4,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Proxy-Addresses,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Max-Disconnection-Time,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",MSMQ-Migrated-User,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-Directory-Filter,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Required-Domain-Behavior-Version,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-PropertyName,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Proxy-Generation-Enabled,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Max-Connection-Time,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, attributeSchema",FRS-DS-Poll,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-DS-Required-Forest-Behavior-Version,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-WMI-Query,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",Proxy-Lifetime,11/10/2017 7:25:44 PM,11/10/2017 7:25:44 PM,
"top, attributeSchema",ms-TS-Max-Idle-Time,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",Builtin-Domain,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
"top, classSchema",MSMQ-Queue,11/10/2017 7:25:45 PM,11/10/2017 7:25:45 PM,
